POSIX,source,app,x_x0,y_y0,t_t0
1491391227,17,2,0.00800680949267635,0.0790967166719774,0
1491393098,151,2,0.00734504365362513,0.107649611022596,1
1491397657,138,2,0.06506506772486,-0.0847829406221949,0
1491406557,119,2,0.0133292020045375,0.0407851796110901,0
1491407597,44,2,-0.103361840364338,-0.183594467550242,0
1491412668,130,2,-0.0668716712273631,0.165130122456471,0
1491412793,72,2,-0.0903816109746402,0.158590128740838,3
1491413874,7,2,-0.101447377912988,-0.0593125923615978,2
1491414667,75,2,-0.00563380466490709,0.130808349438244,0
1491470666,9,2,-0.109462144937071,0.0531320377648097,0
1491480557,76,2,-0.149817979248615,0.0507401504273969,0
1491484712,119,2,0.0806369793306689,0.00153159400086087,0
1491486086,32,2,-0.184449974810837,-0.00490764468895495,0
1491489034,104,2,0.0128167487396693,-0.109820842244317,0
1491489164,154,2,0.142681852347522,-0.047154826600154,1
1491491576,149,2,-0.175380861715459,0.0232504338235294,1
1491496214,6,2,-0.0463003178650758,-0.150556512695594,0
1491498311,150,2,0.145339017961735,-0.0755516917887763,0
1491503737,114,2,-0.15321013155554,0.11739559041043,5
1491503806,44,2,0.010843488716881,0.113796852542148,0
1491506737,75,2,0.0495108034676001,0.00431473209940186,0
1491509847,126,2,-0.0949633479943907,-0.0388766981422736,1
1491510664,2,2,0.120105442622853,-0.054665480780781,0
1491552778,7,2,0.0164211669471014,-0.0768814423522892,1
1491556819,20,2,0.0859785646948953,-0.0515182814517887,0
1491561004,152,2,-0.0243541749954382,0.0869227938637072,0
1491561649,77,2,-0.049773984926205,0.0776269148431599,1
1491565766,42,2,-0.163031453705146,-0.0349242767828941,5
1491576501,66,2,0.0849836676250886,0.0113285934315682,1
1491578367,7,2,-0.220269189448136,0.157927573717352,0
1491580904,18,2,0.132478019765372,0.00693613032309649,1
1491581084,99,2,-0.00157936478736055,0.0998373387016668,0
1491581663,58,2,0.0269767311035521,0.0805094830420749,0
1491586880,153,2,-0.0533859675188699,-0.0125834029661538,1
1491588835,7,2,0.0105094397269103,-0.123264029042332,1
1491590813,21,2,0.0631246079189033,-0.0725065286487272,0
1491591755,85,2,-0.0277531855634532,-0.0673920906499358,0
1491650808,78,2,-0.104033317781764,-0.16964032241553,0
1491727836,78,2,-0.0624840161033992,0.13681690342001,1
1491728156,126,2,-0.181470243996783,0.0605742610025963,0
1491746202,62,2,-0.192443331204181,0.0858374079214641,1
1491750854,144,2,-0.107431709844553,0.0471458831183756,3
1491753990,91,2,0.0999074181447998,0.115105264511429,0
1491757523,152,2,0.0687122421161403,0.13648897597651,0
1491763508,23,2,-0.021868270488706,-0.00452081478971188,2
1491765451,129,2,-0.143720090745943,0.118352918741521,0
1491768049,24,2,0.00497651925184297,0.132061845767573,0
1491815410,90,2,0.0257577219508986,0.047195014420859,0
1491816496,65,2,0.0186598988412251,-0.169180472591487,0
1491822237,29,2,0.0560881304736975,0.182645588332711,0
1491831635,63,2,-0.0937320469731214,0.0243777476949919,2
1491839598,5,2,-0.0546204925015713,0.127107000481819,1
1491842005,38,2,-0.0669328353839886,-0.0234930792386189,0
1491845756,23,2,-0.0627171745109837,0.0811467892617415,0
1491846093,53,2,0.00659289016903447,-0.12336839400064,0
1491848841,152,2,-0.0390968973194285,-0.0128211449674288,0
1491853267,88,2,-0.0859431194515127,-0.131370758501759,0
1491856434,94,2,0.0308978295272658,-0.0171556094175643,1
1491856744,51,2,-0.0755518058656492,-0.0241057159943775,1
1491856919,37,2,-0.119369088421578,-0.0744352373411677,0
1491857018,38,2,-0.0147562914356702,0.143467812321984,0
1491898098,153,2,-0.0117277564271162,-0.113871197084783,0
1491898756,48,2,0.0263234388962573,-0.0929197329079429,0
1491898788,13,2,-0.0927878657168039,-0.106843684851852,0
1491902431,143,2,-0.0601393959449128,-0.0210360001594557,0
1491909706,141,2,-0.248206749093233,0.134802963961583,4
1491910381,145,2,-0.00976455735904353,-0.0644008843925086,0
1491915206,36,2,-0.0664220809951146,0.012855789356601,0
1491922356,64,2,0.0406560260941406,0.0232403235590685,0
1491924308,73,2,-0.164404788268859,-0.0938395973588884,0
1491925976,56,2,0.113703226491536,-0.017422995552701,0
1491926386,23,2,-0.00473918348792608,-0.0541997578532804,0
1491929027,38,2,0.0659902840261853,-0.000448985846321562,0
1491929118,120,2,-0.128947721023763,-0.0548869773370675,0
1491937619,55,2,-0.116377571128237,-0.0129609874408862,0
1491987539,17,2,-0.0717256133785069,0.0277894937316932,0
1491988074,53,2,-0.0471170085490171,-0.122982038880118,1
1491991727,63,2,0.0379411651284133,0.0748042027475347,1
1491991926,53,2,0.117488464132453,0.034856033736609,0
1491993322,6,2,-0.114450025977298,-0.189140857885856,1
1491993908,41,2,-0.109085698268752,-0.0511005729856688,0
1491994856,126,2,-0.0190549945934263,-0.110126236597711,1
1491999273,34,2,0.154751180667556,-0.0228069818899333,1
1492002600,63,2,0.0300644799872862,-0.204031214920719,2
1492006042,10,2,-0.144142037344855,0.0441218489362596,0
1492012774,11,2,0.0726954835439164,-0.170364799264108,1
1492018507,81,2,-0.00922943347090795,0.119717971649991,0
1492023412,133,2,0.193844756556048,0.00813166579292837,1
1492026967,87,2,0.121690987444701,0.093481593267185,0
1492030753,133,2,0.206339719447262,-0.000118897826833338,0
1492072573,132,2,0.0197908995802943,0.0286702158416069,1
1492073822,6,2,-0.0190949002790395,-0.0641291343311246,5
1492075635,31,2,0.0142130096957976,-0.174368317369125,0
1492076145,154,2,0.0113775377817513,-0.113349346773511,0
1492079153,121,2,-0.0971962463036866,-0.0187292650423107,0
1492082573,60,2,-0.0190291353015776,-0.0156556661462256,2
1492083334,35,2,0.103499277013619,0.0793201788695929,0
1492084610,117,2,-0.0906494943072982,-0.113776923551227,1
1492086001,127,2,-0.0141078553431618,-0.141434778537919,3
1492090752,32,2,-0.0543573796991879,-0.143423597163992,0
1492092240,54,2,0.0820711333473099,-0.119506166535523,0
1492099032,149,2,0.105559042609861,-0.0794954702965284,0
1492100982,39,2,-0.0878937470709144,-0.0454240319994059,0
1492106271,144,2,0.0929523842218994,-0.204065263075613,1
1492107256,58,2,-0.00682134134778427,-0.10631470994803,0
1492163232,18,2,-0.118877174628953,-0.0364357106530546,0
1492164551,55,2,0.0905819404140174,0.0882110611071444,1
1492167578,7,2,0.0759701260204556,0.0223010563538893,5
1492168907,124,2,0.0157805461311624,-0.122169418915701,3
1492175570,68,2,0.00144686062780393,-0.0107298477609785,1
1492177133,19,2,0.0680438955678062,0.107101742318072,0
1492182463,7,2,0.152656805123186,-0.0525059650767936,0
1492187217,24,2,0.0584589371964527,-0.00512453318483909,1
1492191648,142,2,0.0189257948855352,-0.0201038160025961,0
1492192930,121,2,-0.0417830021024098,-0.0698130049892396,0
1492193853,76,2,-0.09018235182734,0.0786243505364604,0
1492194666,73,2,0.153912623274665,0.0388034363638148,0
1492200879,7,2,-0.00185326900130124,0.00669254099895969,0
1492201500,21,2,-0.0237578342184829,0.0646260990926915,0
1492243259,57,2,0.0330332448228719,-0.0966887307936114,1
1492249681,118,2,-0.13769258255999,-0.104681591989535,0
1492261131,97,2,-0.0474029270416669,0.00757613875365002,1
1492261263,13,2,0.102534378572335,0.0717727711764058,0
1492281478,39,2,0.0336084668968221,0.10257546133048,1
1492287478,128,2,0.115663907739888,0.116726344671742,0
1492331243,63,2,-0.0611677205789944,-0.05373510800014,0
1492349804,65,2,0.118391503996129,-0.0882397967327096,1
1492351315,60,2,-0.0722500296333463,-0.00796179333018093,2
1492353896,48,2,-0.153595160365603,0.0681245019797581,1
1492370876,126,2,0.113798264234839,0.112390512921329,0
1492373069,28,2,0.030669899366731,-0.107674114187912,0
1492417985,67,2,-0.0331377109778417,0.0533420072957104,1
1492423721,117,2,0.169942624412218,0.0482733202985159,0
1492427075,96,2,0.059916360605251,-0.0744340018370944,2
1492430401,17,2,-0.145940003993868,0.0490144253166342,0
1492430962,35,2,0.0513038309778562,0.137517486962127,1
1492433601,3,2,-0.0183320704442733,-0.0729452397934474,2
1492441473,106,2,0.175182241228372,0.0235252160952859,2
1492444571,37,2,0.147988096166938,0.206843336816105,2
1492445125,31,2,0.056461507734652,0.180548523228537,1
1492449452,72,2,-0.028665508408722,0.0557158079558418,0
1492450368,106,2,0.0138755675714943,-0.0504867620470847,0
1492451368,130,2,0.00998661219986576,0.0522148801616797,0
1492452373,83,2,-0.031318830502938,-0.199155892171091,0
1492452699,50,2,0.248010177484939,-0.202572789040684,1
1492454182,90,2,-0.00379139176324764,0.0452250965411753,1
1492455425,104,2,0.11874792522542,0.0814780449282766,0
1492459776,153,2,0.0431986970337089,0.133811045180854,1
1492460927,88,2,0.144835577299591,0.0890659189497676,0
1492462256,55,2,-0.0647994976625401,0.221664760666621,0
1492505155,148,2,0.0973963148919854,-0.179105765655207,0
1492509554,41,2,0.0505771066984761,-0.221998446322445,0
1492513806,57,2,-0.238004732065707,-0.128120829226444,0
1492516025,66,2,0.0529804172008909,0.125113867103628,0
1492516086,94,2,-0.0249822735119347,-0.0196588462540593,0
1492516511,19,2,-0.110188801833523,0.0133338472117015,0
1492516597,6,2,-0.0236365320870619,0.159052854446519,1
1492520974,131,2,-0.0463732774203892,0.1284117194617,0
1492526160,152,2,-0.000520416227968083,-0.165273210730243,1
1492526236,21,2,0.0554653484863689,0.0227875801240357,0
1492529482,141,2,0.0754627340621475,-0.1359885211567,0
1492530515,48,2,0.0736108207315303,-0.0486331432993997,0
1492533818,24,2,0.0154919305454336,0.0103691796344041,0
1492535519,4,2,0.0717424734557549,0.192963370894451,0
1492544878,103,2,-0.0299532754919601,-0.0715245753458832,0
1492590404,120,2,0.0715483323745038,0.111323945845537,0
1492590500,132,2,0.0255548296261561,-0.148362061342095,0
1492593047,38,2,-0.101944424511919,-0.057109249060397,0
1492594786,56,2,0.0305633139610409,-0.106324040366574,1
1492595146,68,2,0.111922103582539,-0.0169116374161305,0
1492596683,150,2,-0.0350202773952301,0.0059188362126317,0
1492596750,133,2,-0.0852961100533906,0.0288081306265529,0
1492601618,150,2,-0.023125681074316,-0.0969347785823297,0
1492615581,13,2,0.0830783106618592,-0.101919382165269,1
1492615640,118,2,-0.158538457640801,0.288644036363835,0
1492616452,131,2,0.186912753626188,0.137821398032309,3
1492617805,69,2,0.0676686380677376,0.128117589948952,1
1492618789,151,2,0.0478747635461632,0.00576240311304393,0
1492622863,87,2,-0.070775978242051,-0.00122807010862958,1
1492622936,104,2,0.0931499993467355,-0.160003980771079,0
1492625167,23,2,-0.0368016729150706,-0.0251789921852473,0
1492631183,129,2,-0.0253190401729276,0.155625225898563,1
1492633205,91,2,-0.0613293465226065,0.0786373015749289,0
1492679637,57,2,0.076889774261413,0.0079428836709815,1
1492679692,80,2,-0.0151273927322632,-0.190484596481201,0
1492684468,52,2,0.0210759572955504,0.13630649540118,0
1492685616,133,2,-0.0133015367618229,-0.0172862759423854,1
1492687667,35,2,-0.103037308855714,-0.137366784604652,1
1492690662,124,2,-0.0810993396955854,-0.169929272513766,1
1492696977,12,2,-0.10400168496588,-0.101275581238852,0
1492698610,58,2,-0.0824413345463783,-0.054634194472991,0
1492699922,10,2,0.0567647772290301,0.0512714146489181,0
1492701035,121,2,-0.0339500943794861,-0.140775798315764,0
1492705023,41,2,-0.0532819992395184,0.16742682357579,1
1492711456,124,2,0.0765235925717994,-0.117137839279703,0
1492716703,91,2,-0.0581708530955987,0.159274951980102,1
1492717679,107,2,-0.0645779029427122,0.0118772547542274,0
1492718838,20,2,-0.158109106064094,-0.0257334111418937,2
1492762635,78,2,-0.0817588331912605,-0.0587826945429872,0
1492764395,29,2,-0.0369224591371504,0.0587492630364837,0
1492776244,135,2,-0.0410920585661355,-0.0145768632442491,0
1492777894,124,2,0.0332778557631591,-0.0667297689088298,0
1492780033,59,2,-0.136998679272365,-0.0934473931312265,1
1492780768,28,2,-0.125304762691791,-0.160465693015827,0
1492783499,40,2,0.0594068274549618,-0.0526480338298872,1
1492783992,118,2,-0.0119993644873168,-0.0958072863747499,0
1492790437,44,2,-0.0193571949037828,-0.127031133270101,0
1492796709,81,2,0.144319672110754,0.0352712528509844,0
1492798639,44,2,0.00489766007593782,-0.046844433679707,0
1492804723,35,2,-0.00948374292942158,-0.00164474965629806,0
1492807529,91,2,0.0802598114351558,0.00368981203121776,0
1492849485,93,2,0.169517877462179,-0.162157767455417,0
1492851007,50,2,-0.191384979162479,-0.0694191279088042,0
1492863963,28,2,-0.0252855641701634,-0.0585532830579392,0
1492868888,143,2,-0.0834341607619185,0.102056946645406,0
1492876196,143,2,0.238617362079258,-0.0340460560888029,0
1492879863,23,2,0.117088876387099,0.0763905365535964,1
1492885262,96,2,-0.103120275634122,-0.0175595099504376,0
1492940525,10,2,-0.0107184827431848,-0.035893421525016,1
1492944865,42,2,0.0779548870786391,-0.08802682392264,0
1492948838,20,2,-0.135088354083889,0.0196647893629566,1
1492949655,53,2,0.018389193933351,-0.0524675174930116,1
1492956372,2,2,0.0882254603709485,-0.0529742920838829,0
1492969931,26,2,0.0165273219655913,-0.0599921011616786,0
1492974728,5,2,-0.0939767674896603,-0.13727834466849,1
1493021659,63,2,-0.113161856761606,0.00488641688844232,0
1493028777,42,2,-0.0494394441370483,0.163948348405479,1
1493029755,110,2,-0.197146237311717,0.0122753846574462,0
1493033583,134,2,0.0190567800486801,0.0343734995168036,0
1493034095,75,2,-0.172415475877426,-0.0744120398904139,0
1493037885,132,2,0.151233153959214,-0.0211950894209896,1
1493046813,40,2,-0.124442315505761,0.0497252459685307,0
1493047533,20,2,0.0890844103682539,0.0362764361751249,1
1493049547,120,2,-0.0683890266957304,-0.145255741761109,1
1493053029,49,2,0.071686438644624,0.187343785938109,1
1493056100,50,2,-0.00725989253468319,0.028508928352481,1
1493057449,9,2,0.0788226375748572,0.021116630854133,5
1493058367,99,2,-0.0754935218756966,0.104379490798148,0
1493060129,137,2,0.0244175589181732,0.192676440776217,1
1493061369,129,2,0.156716000120567,0.113292441295859,4
1493064486,21,2,-0.0679780981013297,0.00396771655446592,1
1493066604,54,2,0.0297433569432387,0.217186148981228,1
1493108135,141,2,0.0547997245675138,0.054248951903146,0
1493119097,107,2,-0.0991920474108631,-0.0330798224253606,0
1493123246,49,2,-0.106430420196915,0.13880488294136,0
1493128731,94,2,0.143937530269494,-0.00317295502701848,1
1493132407,90,2,0.133641791590007,9.39750470248131e-05,1
1493134718,49,2,-0.178590217658702,-0.0249457644207979,0
1493136049,68,2,0.158294131953715,0.0737938571533031,1
1493140762,138,2,-0.121244363439392,0.186363285277998,2
1493141145,88,2,-0.0525021949255595,-0.172672464550768,0
1493143457,116,2,0.178053457804389,0.142487461150117,0
1493148087,71,2,-0.246643841033671,0.0771234293009437,0
1493148141,68,2,-0.0529321073748339,-0.073181738099054,0
1493150541,67,2,0.123388280439798,-0.0254765772732778,1
1493193674,17,2,0.205815489107109,-0.0687457015382126,1
1493193858,43,2,0.122864638175858,-0.0256132070882058,3
1493196443,21,2,-0.141549667621673,-0.228734697383826,1
1493197775,26,2,0.115421625887259,0.0194163349731133,0
1493204014,117,2,-0.172506701339375,0.0420249028740225,0
1493204416,58,2,0.169114842404897,0.106259132745535,0
1493214341,9,2,-0.0616379562978919,-0.0969359243743007,0
1493216509,94,2,-0.120459557819641,-0.0824929858394606,0
1493217438,128,2,0.144058302590075,0.0411913563337647,0
1493218274,72,2,-0.0511679463342516,0.0368452700615537,1
1493221059,50,2,-0.051161872848067,0.0429258912939033,1
1493221616,17,2,0.0558966876992361,0.0758008028063897,0
1493222733,106,2,0.0467385331071289,-0.0692478448113379,1
1493225562,151,2,0.0737890725859259,0.0881467256603102,3
1493229817,75,2,0.126397824313929,0.104638718964436,0
1493230121,89,2,-0.150363531360238,0.0374782243760146,0
1493231418,81,2,0.125671310394529,-0.180787700711668,0
1493283937,65,2,0.0413305655345094,-0.0194507223238383,1
1493284020,72,2,-0.0196059214804879,-0.00830073328923182,0
1493290409,55,2,0.22247123260215,-0.221262428922794,1
1493293082,81,2,-0.1444931469139,-0.2231960057368,1
1493294252,52,2,0.0530705691881961,-0.0559807493706571,0
1493294531,145,2,-0.0622767067687145,-0.0413781261346078,2
1493301518,81,2,-0.146027268413,0.041723645194989,1
1493307365,67,2,-0.050236941736604,0.0227858585650578,1
1493315516,129,2,0.0513654265028352,-0.121377796392976,0
1493322691,23,2,0.170998020127017,0.0273767543904065,1
1493322704,50,2,-0.129274508640211,-0.0151336389790965,1
1493324760,142,2,0.0813576404507723,-0.102954552726635,0
1493372351,109,2,-0.0829822777588476,0.0216949298630422,0
1493374676,51,2,-0.0209135827428784,0.128052887893476,0
1493377221,69,2,0.0519667073210754,0.0527798022619215,1
1493379813,86,2,-0.231143311866729,-0.043945448374975,0
1493381566,13,2,-0.137118266639967,-0.150369597165308,0
1493387889,30,2,0.0788631928028623,-0.153611096810788,0
1493390625,116,2,-0.245149831966301,0.13013122835387,0
1493392941,59,2,-0.0163010036147655,0.0321337190161162,0
1493392996,55,2,-0.0564965278041981,0.0955800143460139,0
1493396123,127,2,0.112043536560569,0.271618603311106,2
1493397587,53,2,0.189685706065238,0.0358227200013404,0
1493398183,150,2,0.135119224854409,-0.199424712283133,0
1493403438,80,2,0.0418803992237606,-0.00294234237642852,2
1493405756,89,2,-0.0827126762268752,-0.0627491298756581,0
1493411380,132,2,0.0662366741742899,-0.166333118563668,1
1493412501,73,2,0.0017722397031888,-0.000996357111510276,3
1493457268,96,2,0.0456857614331743,-0.118611665810471,0
1493474112,65,2,-0.0712275279454634,-0.1790551952721,3
1493475282,4,2,-0.0486126940804902,0.0399100726569315,0
1493477447,55,2,0.0901123735821381,0.00976327208301634,0
1493495756,110,2,0.204898760527921,0.036819806225052,0
1493557094,77,2,-0.0586559055352001,-0.0815225573722099,1
1493566135,135,2,-0.10096013888565,0.205325656594399,1
1493567553,117,2,0.14853287579034,0.0694007001137127,0
1493568953,76,2,0.0411373633525032,0.0150320423729257,0
1493585464,82,2,0.0146873927563944,-0.0121747230648568,1
1493632310,137,2,0.196338392162747,0.182445381920941,0
1493635037,128,2,-0.216107577786547,-0.0986787462818278,0
1493635434,96,2,0.00677420629073084,-0.0385186829315628,1
1493645916,90,2,0.0202375773830737,-0.0274642043244585,0
1493649123,103,2,0.146891611209751,-0.172704926082225,0
1493657613,4,2,-0.0356696375731072,0.141829754172275,0
1493658241,83,2,-0.0773367930729292,-0.0752870283322106,0
1493661965,32,2,-0.0386022750003404,-0.0928275273687262,1
1493667939,121,2,-0.045741937635955,-0.00407053921651021,0
1493667955,67,2,-0.026035111788865,-0.0875004885389958,0
1493671334,33,2,-0.0961540525141519,-0.226946957914766,1
1493715732,26,2,0.0128575041430275,-0.0368660547265394,1
1493719637,60,2,-0.0245559141615152,-0.0105689659590083,1
1493719785,109,2,-0.0540690994185582,-0.0544544940797113,0
1493719833,2,2,-0.191548329956538,-0.00958434627767422,0
1493722984,71,2,-0.140990881220978,-0.150692514045417,0
1493724235,135,2,0.0644582150462804,0.146363956442105,0
1493726080,145,2,0.105889260734963,0.0534115063694174,0
1493726370,111,2,0.0815194593615921,0.0390706619988622,0
1493726602,66,2,0.0962361674759097,0.10993881561943,0
1493730656,60,2,0.0682798736557397,0.0400011868833474,2
1493734344,97,2,-0.134037859816111,0.048630636525449,0
1493735042,59,2,0.11556273870192,0.0515280796877539,0
1493738458,43,2,-0.261331558071538,-0.179940686702381,0
1493747480,89,2,-0.0257732388986579,-0.0162424292229208,0
1493749909,44,2,0.02115771287133,0.031860906113159,0
1493752029,134,2,-0.110158939758404,0.102383724793645,1
1493753555,101,2,-0.0950426491795362,0.158746809867153,0
1493755892,71,2,-0.0637199850480953,-0.0594040870329233,0
1493758534,138,2,-0.0202072159087355,0.0486455697210377,5
1493799410,43,2,-0.197295382101947,0.0484818671564833,1
1493800551,9,2,0.118388310039884,-0.0946850955664558,0
1493800632,114,2,-0.010177916055948,0.0210150900843814,0
1493800775,99,2,0.000123675727531007,0.052512566255405,1
1493801347,5,2,0.0545526763516358,0.0177084605095255,0
1493819597,62,2,-0.0706632104528053,-0.211698094895376,0
1493822880,69,2,-0.111953958768601,0.00915923586269143,0
1493830768,86,2,0.013730801852445,-0.115533482236437,0
1493832272,146,2,-0.0693868708989619,0.146186259679603,0
1493835795,77,2,0.0640004583232672,-0.0967040645073899,0
1493837657,102,2,0.0062793754220106,0.0375404590949651,2
1493840529,88,2,0.0501557594669059,-0.0784224410534182,0
1493843371,133,2,-0.0330764489001457,0.0395096964481264,0
1493843859,13,2,0.0773361153923739,0.107742640707645,1
1493888556,133,2,0.0184979760453068,-0.0234632303491988,0
1493889197,5,2,0.0809729441915309,0.264223760298392,1
1493889650,8,2,0.0951685337653512,-0.124656015940553,0
1493895211,13,2,0.0317602805631913,0.0193879645345938,0
1493904961,154,2,-0.112334669382743,-0.102306228790118,0
1493912073,81,2,-0.00279030315195928,-0.058058140341484,0
1493917973,110,2,-0.285467391259972,-0.141204250495316,0
1493918592,31,2,-0.0607112563422735,0.0291044261759906,0
1493920240,93,2,0.0356751782643278,-0.0328390426447482,1
1493924323,36,2,0.00630632424643302,-0.000409442809556589,1
1493927120,122,2,0.0933784590237097,0.0100893155765889,0
1493928303,150,2,0.0733470334476763,-0.113939621449664,1
1493929278,20,2,-0.0115661271986762,-0.110095469817557,0
1493972610,120,2,0.0160714040755998,0.0616240747059192,0
1493973759,45,2,-0.108264144326217,-0.0172353631273699,0
1493979187,103,2,-0.0852667878703757,0.0436639350152354,1
1493989947,152,2,0.0774640567872209,-0.101697876208967,0
1493991130,72,2,-0.108322609370766,-0.162405466847784,0
1493991417,116,2,0.143723424344549,0.00569753025947128,1
1493991968,116,2,-0.0360499040760872,0.106678236659679,0
1493992806,41,2,-0.209514851915399,-0.00745961559581112,0
1493992987,124,2,-0.0301465628046267,0.241985269550192,0
1493996129,67,2,-0.0201181024357084,-0.0860989815976369,0
1494001951,17,2,-0.0157676938814608,-0.0425377977632155,3
1494007684,34,2,0.00187094785308575,0.00228587919027338,0
1494009574,85,2,0.111619664015625,0.101743653432147,0
1494009656,49,2,0.0802268405578539,0.024226135765526,0
1494009891,98,2,-0.119359439176345,0.0065309286477252,1
1494058396,19,2,-0.101788002912283,0.0396500965572632,0
1494064699,152,2,0.0871258401351432,0.0189215868647828,0
1494064906,49,2,-0.0404503923503593,0.0359267652420287,1
1494075097,92,2,0.0227040572012005,0.112576934007288,0
1494096238,28,2,0.156931514917786,-0.00156224208095542,1
1494096508,118,2,-0.00681497821261949,0.0984092771534797,1
1494100450,78,2,0.0103450820060951,0.0898166680595296,0
1494103294,67,2,0.0759218365444469,0.0955591561663481,1
1494147742,24,2,-0.0466861631846864,-0.0110641100125527,1
1494154701,19,2,0.0342304134599393,0.229127095367769,1
1494162207,93,2,0.0473534872825874,0.0892946381209296,0
1494167723,66,2,-0.042585871350194,0.0518575559962576,1
1494170923,114,2,0.0611369868628692,0.00547322823400788,1
1494176223,133,2,-0.100674154215216,-0.0642183593051801,0
1494182538,88,2,0.0719704681267698,0.0826108657349476,0
1494183681,102,2,-0.0961812054130034,0.0807795756734779,0
1494231122,66,2,-0.0306928002658137,-0.0997292747330835,2
1494236315,101,2,0.0453905114277458,0.101319553728344,0
1494243388,11,2,0.0907304272327509,-0.0768671462396731,0
1494243927,54,2,-0.102538301831685,0.132453116466382,2
1494245658,103,2,0.00258704369495724,0.0120946059945017,1
1494247429,74,2,-0.0782240902183896,0.197186870708433,0
1494247458,28,2,0.111584269258758,0.0861568512973853,0
1494252420,77,2,-0.0215832519569113,-0.0691843042826554,0
1494252904,120,2,-0.0061160985076391,0.00020034225094065,1
1494256275,15,2,-0.142746935851202,-0.137584852082174,1
1494265599,56,2,0.0153075814398339,0.0278288404382005,1
1494265853,127,2,-0.00116434741514443,0.0278820938318782,1
1494272074,104,2,-0.061974170286452,0.0897007748024166,1
1494272788,145,2,0.154551462888561,0.0932447712858481,1
1494273450,92,2,-0.138684209193104,-0.0678695614333046,0
1494273483,97,2,0.0351278564429945,0.0815753288706688,0
1494274742,134,2,0.0977023285188387,0.0859325760287085,1
1494276561,26,2,-0.175113112620101,0.0610857096722818,0
1494317755,152,2,0.0120024690802353,-0.0723143371396779,0
1494321088,6,2,-0.0250961669037439,-0.0235837117284758,0
1494321911,56,2,-0.148669830714613,-0.112627058399077,0
1494322831,59,2,-0.0560451834683816,0.0214799494552377,1
1494323571,24,2,-0.148781732564649,-0.093438792158638,1
1494324938,50,2,-0.0327945460860856,-0.0202042931264903,0
1494326681,92,2,0.0583429584854266,0.368324452882397,0
1494327209,131,2,0.00337488963841149,-0.0115472669072957,0
1494329107,127,2,0.219424898490847,-0.0777175328644465,0
1494334896,16,2,0.0882632795478469,-0.0720130448143218,0
1494335305,58,2,0.0512857274532926,0.0811676849483721,1
1494337779,90,2,-0.292282255665586,-0.00144660895551216,0
1494342241,42,2,-0.140530958014768,0.159325897654753,0
1494348972,144,2,0.159181478508228,0.145747365409815,1
1494362604,133,2,-0.084713581546712,-0.119532980129469,1
1494403273,53,2,0.0636981145377918,-0.0705315957395438,2
1494406613,54,2,0.109871921890329,0.109720062792776,0
1494420112,10,2,0.00356940854367076,-0.175208154641448,1
1494421780,44,2,-0.0873170768298328,-0.0120908348640339,1
1494424668,32,2,0.0956654716810549,-0.102950988386792,1
1494425285,63,2,-0.0822069254501604,-0.240430147647864,4
1494426242,87,2,0.000861922244441206,0.200655711374183,1
1494429149,55,2,0.0309160643324238,-0.0881156547729079,0
1494431091,102,2,-0.0760628765321241,-0.00751204521918718,0
1494436519,50,2,-0.0252269333577562,0.135319902495432,0
1494438505,82,2,-0.0644713472385469,-0.0731929998608365,0
1494440950,27,2,0.0305099570347979,0.053191680070875,2
1494443430,6,2,0.0305283101845887,0.0525786512116714,1
1494448510,48,2,-0.1662595813547,-0.0319772073847694,0
1494449257,129,2,0.0475207451505786,-0.00827652720827814,0
1494449544,56,2,0.0696734207450317,-0.0860996964662634,0
1494492820,129,2,-0.00749577226023496,-0.0137210833178088,2
1494497317,32,2,0.0838055637912384,-0.0849722451366486,1
1494500364,131,2,0.0632564549122831,-0.0536001279111303,2
1494504666,62,2,-0.0842476277052527,-0.0150627357115993,0
1494505016,118,2,-0.140266758020545,-0.00114085881218631,0
1494507451,20,2,-0.0657034602156526,0.196931402893403,0
1494507633,144,2,-0.00111094841609241,-0.050022226050687,0
1494509387,10,2,0.0626349989685571,-0.0858666391411512,0
1494514326,64,2,-0.0303425666756918,-0.132298872529284,0
1494514658,122,2,-0.019209750441674,-0.0245979851302334,0
1494518320,3,2,-0.0913064049020965,0.0210779368325085,2
1494523321,50,2,-0.220989608538828,-0.0116314261150276,0
1494524262,114,2,0.135129685428859,0.179018308931751,0
1494525316,57,2,0.0606620914379994,0.0022041671254139,0
1494526491,122,2,0.118090847350507,-0.159852463489568,1
1494528254,42,2,0.159821726904758,0.105809466760816,0
1494579719,88,2,0.0179705243313506,0.0313832902423331,0
1494579912,56,2,-0.00480393824870661,-0.10925600280721,1
1494585359,92,2,0.14026030816037,0.0874057932685324,0
1494589406,15,2,-0.0161565436880229,0.153297768795868,0
1494592074,101,2,-0.0411380438995039,-0.0643986124006091,2
1494599648,24,2,0.0249835589911954,0.178876721168166,0
1494601614,7,2,0.0256415023496897,0.210425210148364,0
1494602392,138,2,0.00994391994612915,0.0563862026795891,0
1494609790,72,2,0.0400671183078292,-0.0162628955493352,1
1494611210,2,2,0.0572006465886934,0.174701427689339,0
1494612478,9,2,0.115103088772492,0.147193006184552,0
1494614527,4,2,0.104564849194173,0.0820444490564296,2
1494617295,129,2,0.0889138971250444,-0.0459191596373966,0
1494617660,154,2,0.045944577693065,-0.02502325900808,0
1494618493,77,2,-0.0738525305733725,0.15199318748398,0
